Time,Noisy Signal,Clean Signal
0.3001,2322,2529
0.3002,2322,2529
0.3003,2322,2529
0.3004,2322,2529
0.3005,2322,2529
0.3006,2322,2529
0.3007,2322,2529
0.3008,2322,2529
0.3009,2322,2529
0.301,2322,2529
0.3011,2322,2529
0.3012,2322,2529
0.3013,2322,2529
0.3014,2322,2529
0.3015,2322,2529
0.3016,2322,2529
0.3017,2322,2529
0.3018,2322,2529
0.3019,2322,2529
0.302,2322,2529
0.3021,2322,2529
0.3022,2322,2529
0.3023,2322,2529
0.3024,2322,2529
0.3025,2322,2529
0.3026,2322,2529
0.3027,2322,2529
0.3028,2322,2529
0.3029,2322,2529
0.303,2322,2529
0.3031,2322,2529
0.3032,2322,2529
0.3033,2322,2529
0.3034,2322,2529
0.3035,2322,2529
0.3036,2322,2529
0.3037,2322,2529
0.3038,2322,2529
0.3039,2322,2529
0.304,2322,2529
0.3041,2322,2529
0.3042,2322,2529
0.3043,2322,2529
0.3044,2322,2529
0.3045,2322,2529
0.3046,2322,2529
0.3047,2322,2529
0.3048,2322,2529
0.3049,2322,2529
0.305,2322,2529
0.3051,2322,2529
0.3052,2322,2529
0.3053,2322,2529
0.3054,2322,2529
0.3055,2322,2529
0.3056,2322,2529
0.3057,2322,2529
0.3058,2322,2529
0.3059,2322,2529
0.306,2322,2529
0.3061,2322,2529
0.3062,2322,2529
0.3063,2322,2529
0.3064,2322,2529
0.3065,2322,2529
0.3066,2322,2529
0.3067,2322,2529
0.3068,2322,2529
0.3069,2322,2529
0.307,2322,2529
0.3071,2322,2529
0.3072,2322,2529
0.3073,2322,2529
0.3074,2322,2529
0.3075,2322,2529
0.3076,2322,2529
0.3077,2322,2529
0.3078,2322,2529
0.3079,2322,2529
0.308,2322,2529
0.3081,2322,2529
0.3082,2322,2529
0.3083,2322,2529
0.3084,2322,2529
0.3085,2322,2529
0.3086,2322,2529
0.3087,2322,2529
0.3088,2322,2529
0.3089,2322,2529
0.309,2322,2529
0.3091,2322,2529
0.3092,2322,2529
0.3093,2322,2529
0.3094,2322,2529
0.3095,2322,2529
0.3096,2322,2529
0.3097,2322,2529
0.3098,2322,2529
0.3099,2322,2529
0.31,2322,2529
0.3101,2322,2529
0.3102,2322,2529
0.3103,2322,2529
0.3104,2322,2529
0.3105,2322,2529
0.3106,2322,2529
0.3107,2322,2529
0.3108,2322,2529
0.3109,2322,2529
0.311,2322,2529
0.3111,2322,2529
0.3112,2322,2529
0.3113,2322,2529
0.3114,2322,2529
0.3115,2322,2529
0.3116,2322,2529
0.3117,2322,2529
0.3118,2322,2529
0.3119,2322,2529
0.312,2322,2529
0.3121,2322,2529
0.3122,2322,2529
0.3123,2322,2529
0.3124,2322,2529
0.3125,2322,2529
0.3126,2322,2529
0.3127,2322,2529
0.3128,2322,2529
0.3129,2322,2529
0.313,2322,2529
0.3131,2322,2529
0.3132,2322,2529
0.3133,2322,2529
0.3134,2322,2529
0.3135,2322,2529
0.3136,2322,2529
0.3137,2322,2529
0.3138,2322,2529
0.3139,2322,2529
0.314,2322,2529
0.3141,2322,2529
0.3142,2322,2529
0.3143,2322,2529
0.3144,2322,2529
0.3145,2322,2529
0.3146,2322,2529
0.3147,2322,2529
0.3148,2322,2529
0.3149,2322,2529
0.315,2322,2529
0.3151,2322,2529
0.3152,2322,2529
0.3153,2322,2529
0.3154,2322,2529
0.3155,2322,2529
0.3156,2322,2529
0.3157,2322,2529
0.3158,2322,2529
0.3159,2322,2529
0.316,2322,2529
0.3161,2322,2529
0.3162,2322,2529
0.3163,2322,2529
0.3164,2322,2529
0.3165,2322,2529
0.3166,2322,2529
0.3167,2322,2529
0.3168,2322,2529
0.3169,2322,2529
0.317,2322,2529
0.3171,2322,2529
0.3172,2322,2529
0.3173,2322,2529
0.3174,2322,2529
0.3175,2322,2529
0.3176,2322,2529
0.3177,2322,2529
0.3178,2322,2529
0.3179,2322,2529
0.318,2322,2529
0.3181,2322,2529
0.3182,2322,2529
0.3183,2322,2529
0.3184,2322,2529
0.3185,2322,2529
0.3186,2322,2529
0.3187,2322,2529
0.3188,2322,2529
0.3189,2322,2529
0.319,2322,2529
0.3191,2322,2529
0.3192,2322,2529
0.3193,2322,2529
0.3194,2322,2529
0.3195,2322,2529
0.3196,2322,2529
0.3197,2322,2529
0.3198,2322,2529
0.3199,2322,2529
0.32,2322,2529
0.3201,2322,2529
0.3202,2322,2529
0.3203,2322,2529
0.3204,2322,2529
0.3205,2322,2529
0.3206,2322,2529
0.3207,2322,2529
0.3208,2322,2529
0.3209,2322,2529
0.321,2322,2529
0.3211,2322,2529
0.3212,2322,2529
0.3213,2322,2529
0.3214,2322,2529
0.3215,2322,2529
0.3216,2322,2529
0.3217,2322,2529
0.3218,2322,2529
0.3219,2322,2529
0.322,2322,2529
0.3221,2322,2529
0.3222,2322,2529
0.3223,2322,2529
0.3224,2322,2529
0.3225,2322,2529
0.3226,2322,2529
0.3227,2322,2529
0.3228,2322,2529
0.3229,2322,2529
0.323,2322,2529
0.3231,2322,2529
0.3232,2322,2529
0.3233,2322,2529
0.3234,2322,2529
0.3235,2322,2529
0.3236,2322,2529
0.3237,2322,2529
0.3238,2322,2529
0.3239,2322,2529
0.324,2322,2529
0.3241,2322,2529
0.3242,2322,2529
0.3243,2322,2529
0.3244,2322,2529
0.3245,2322,2529
0.3246,2322,2529
0.3247,2322,2529
0.3248,2322,2529
0.3249,2322,2529
0.325,2322,2529
0.3251,2322,2529
0.3252,2322,2529
0.3253,2322,2529
0.3254,2322,2529
0.3255,2322,2529
0.3256,2322,2529
0.3257,2322,2529
0.3258,2322,2529
0.3259,2322,2529
0.326,2322,2529
0.3261,2322,2529
0.3262,2322,2529
0.3263,2322,2529
0.3264,2322,2529
0.3265,2322,2529
0.3266,2322,2529
0.3267,2322,2529
0.3268,2322,2529
0.3269,2322,2529
0.327,2322,2529
0.3271,2322,2529
0.3272,2322,2529
0.3273,2322,2529
0.3274,2322,2529
0.3275,2322,2529
0.3276,2322,2529
0.3277,2322,2529
0.3278,2322,2529
0.3279,2322,2529
0.328,2322,2529
0.3281,2322,2529
0.3282,2322,2529
0.3283,2322,2529
0.3284,2322,2529
0.3285,2322,2529
0.3286,2322,2529
0.3287,2322,2529
0.3288,2322,2529
0.3289,2322,2529
0.329,2322,2529
0.3291,2322,2529
0.3292,2322,2529
0.3293,2322,2529
0.3294,2322,2529
0.3295,2322,2529
0.3296,2322,2529
0.3297,2322,2529
0.3298,2322,2529
0.3299,2322,2529
0.33,2322,2529
0.3301,2322,2529
0.3302,2322,2529
0.3303,2322,2529
0.3304,2322,2529
0.3305,2322,2529
0.3306,2322,2529
0.3307,2322,2529
0.3308,2322,2529
0.3309,2322,2529
0.331,2322,2529
0.3311,2322,2529
0.3312,2322,2529
0.3313,2322,2529
0.3314,2322,2529
0.3315,2322,2529
0.3316,2322,2529
0.3317,2322,2529
0.3318,2322,2529
0.3319,2322,2529
0.332,2322,2529
0.3321,2322,2529
0.3322,2322,2529
0.3323,2322,2529
0.3324,2322,2529
0.3325,2322,2529
0.3326,2322,2529
0.3327,2322,2529
0.3328,2322,2529
0.3329,2322,2529
0.333,2322,2529
0.3331,2322,2529
0.3332,2322,2529
0.3333,2322,2529
0.3334,2322,2529
0.3335,2322,2529
0.3336,2322,2529
0.3337,2322,2529
0.3338,2322,2529
0.3339,2322,2529
0.334,2322,2529
0.3341,2322,2529
0.3342,2322,2529
0.3343,2322,2529
0.3344,2322,2529
0.3345,2322,2529
0.3346,2322,2529
0.3347,2322,2529
0.3348,2322,2529
0.3349,2322,2529
0.335,2322,2529
0.3351,2322,2529
0.3352,2322,2529
0.3353,2322,2529
0.3354,2322,2529
0.3355,2322,2529
0.3356,2322,2529
0.3357,2322,2529
0.3358,2322,2529
0.3359,2322,2529
0.336,2322,2529
0.3361,2322,2529
0.3362,2322,2529
0.3363,2322,2529
0.3364,2322,2529
0.3365,2322,2529
0.3366,2322,2529
0.3367,2322,2529
0.3368,2322,2529
0.3369,2322,2529
0.337,2322,2529
0.3371,2322,2529
0.3372,2322,2529
0.3373,2322,2529
0.3374,2322,2529
0.3375,2322,2529
0.3376,2322,2529
0.3377,2322,2529
0.3378,2322,2529
0.3379,2322,2529
0.338,2322,2529
0.3381,2322,2529
0.3382,2322,2529
0.3383,2322,2529
0.3384,2322,2529
0.3385,2322,2529
0.3386,2322,2529
0.3387,2322,2529
0.3388,2322,2529
0.3389,2322,2529
0.339,2322,2529
0.3391,2322,2529
0.3392,2322,2529
0.3393,2322,2529
0.3394,2322,2529
0.3395,2322,2529
0.3396,2322,2529
0.3397,2322,2529
0.3398,2322,2529
0.3399,2322,2529
0.34,2322,2529
0.3401,2322,2529
0.3402,2322,2529
0.3403,2322,2529
0.3404,2322,2529
0.3405,2322,2529
0.3406,2322,2529
0.3407,2322,2529
0.3408,2322,2529
0.3409,2322,2529
0.341,2322,2529
0.3411,2322,2529
0.3412,2322,2529
0.3413,2322,2529
0.3414,2322,2529
0.3415,2322,2529
0.3416,2322,2529
0.3417,2322,2529
0.3418,2322,2529
0.3419,2322,2529
0.342,2322,2529
0.3421,2322,2529
0.3422,2322,2529
0.3423,2322,2529
0.3424,2322,2529
0.3425,2322,2529
0.3426,2322,2529
0.3427,2322,2529
0.3428,2322,2529
0.3429,2322,2529
0.343,2322,2529
0.3431,2322,2529
0.3432,2322,2529
0.3433,2322,2529
0.3434,2322,2529
0.3435,2322,2529
0.3436,2322,2529
0.3437,2322,2529
0.3438,2322,2529
0.3439,2322,2529
0.344,2322,2529
0.3441,2322,2529
0.3442,2322,2529
0.3443,2322,2529
0.3444,2322,2529
0.3445,2322,2529
0.3446,2322,2529
0.3447,2322,2529
0.3448,2322,2529
0.3449,2322,2529
0.345,2322,2529
0.3451,2322,2529
0.3452,2322,2529
0.3453,2322,2529
0.3454,2322,2529
0.3455,2322,2529
0.3456,2322,2529
0.3457,2322,2529
0.3458,2322,2529
0.3459,2322,2529
0.346,2322,2529
0.3461,2322,2529
0.3462,2322,2529
0.3463,2322,2529
0.3464,2322,2529
0.3465,2322,2529
0.3466,2322,2529
0.3467,2322,2529
0.3468,2322,2529
0.3469,2322,2529
0.347,2322,2529
0.3471,2322,2529
0.3472,2322,2529
0.3473,2322,2529
0.3474,2322,2529
0.3475,2322,2529
0.3476,2322,2529
0.3477,2322,2529
0.3478,2322,2529
0.3479,2322,2529
0.348,2322,2529
0.3481,2322,2529
0.3482,2322,2529
0.3483,2322,2529
0.3484,2322,2529
0.3485,2322,2529
0.3486,2322,2529
0.3487,2322,2529
0.3488,2322,2529
0.3489,2322,2529
0.349,2322,2529
0.3491,2322,2529
0.3492,2322,2529
0.3493,2322,2529
0.3494,2322,2529
0.3495,2322,2529
0.3496,2322,2529
0.3497,2322,2529
0.3498,2322,2529
0.3499,2322,2529
0.35,2367,2608
0.3501,2367,2608
0.3502,2367,2608
0.3503,2367,2608
0.3504,2367,2608
0.3505,2367,2608
0.3506,2367,2608
0.3507,2367,2608
0.3508,2367,2608
0.3509,2367,2608
0.351,2367,2608
0.3511,2367,2608
0.3512,2367,2608
0.3513,2367,2608
0.3514,2367,2608
0.3515,2367,2608
0.3516,2367,2608
0.3517,2367,2608
0.3518,2367,2608
0.3519,2367,2608
0.352,2367,2608
0.3521,2367,2608
0.3522,2367,2608
0.3523,2367,2608
0.3524,2367,2608
0.3525,2367,2608
0.3526,2367,2608
0.3527,2367,2608
0.3528,2367,2608
0.3529,2367,2608
0.353,2367,2608
0.3531,2367,2608
0.3532,2367,2608
0.3533,2367,2608
0.3534,2367,2608
0.3535,2367,2608
0.3536,2367,2608
0.3537,2367,2608
0.3538,2367,2608
0.3539,2367,2608
0.354,2367,2608
0.3541,2367,2608
0.3542,2367,2608
0.3543,2367,2608
0.3544,2367,2608
0.3545,2367,2608
0.3546,2367,2608
0.3547,2367,2608
0.3548,2367,2608
0.3549,2367,2608
0.355,2367,2608
0.3551,2367,2608
0.3552,2367,2608
0.3553,2367,2608
0.3554,2367,2608
0.3555,2367,2608
0.3556,2367,2608
0.3557,2367,2608
0.3558,2367,2608
0.3559,2367,2608
0.356,2367,2608
0.3561,2367,2608
0.3562,2367,2608
0.3563,2367,2608
0.3564,2367,2608
0.3565,2367,2608
0.3566,2367,2608
0.3567,2367,2608
0.3568,2367,2608
0.3569,2367,2608
0.357,2367,2608
0.3571,2367,2608
0.3572,2367,2608
0.3573,2367,2608
0.3574,2367,2608
0.3575,2367,2608
0.3576,2367,2608
0.3577,2367,2608
0.3578,2367,2608
0.3579,2367,2608
0.358,2367,2608
0.3581,2367,2608
0.3582,2367,2608
0.3583,2367,2608
0.3584,2367,2608
0.3585,2367,2608
0.3586,2367,2608
0.3587,2367,2608
0.3588,2367,2608
0.3589,2367,2608
0.359,2367,2608
0.3591,2367,2608
0.3592,2367,2608
0.3593,2367,2608
0.3594,2367,2608
0.3595,2367,2608
0.3596,2367,2608
0.3597,2367,2608
0.3598,2367,2608
0.3599,2367,2608
0.36,2367,2608
0.3601,2367,2608
0.3602,2367,2608
0.3603,2367,2608
0.3604,2367,2608
0.3605,2367,2608
0.3606,2367,2608
0.3607,2367,2608
0.3608,2367,2608
0.3609,2367,2608
0.361,2367,2608
0.3611,2367,2608
0.3612,2367,2608
0.3613,2367,2608
0.3614,2367,2608
0.3615,2367,2608
0.3616,2367,2608
0.3617,2367,2608
0.3618,2367,2608
0.3619,2367,2608
0.362,2367,2608
0.3621,2367,2608
0.3622,2367,2608
0.3623,2367,2608
0.3624,2367,2608
0.3625,2367,2608
0.3626,2367,2608
0.3627,2367,2608
0.3628,2367,2608
0.3629,2367,2608
0.363,2367,2608
0.3631,2367,2608
0.3632,2367,2608
0.3633,2367,2608
0.3634,2367,2608
0.3635,2367,2608
0.3636,2367,2608
0.3637,2367,2608
0.3638,2367,2608
0.3639,2367,2608
0.364,2367,2608
0.3641,2367,2608
0.3642,2367,2608
0.3643,2367,2608
0.3644,2367,2608
0.3645,2367,2608
0.3646,2367,2608
0.3647,2367,2608
0.3648,2367,2608
0.3649,2367,2608
0.365,2367,2608
0.3651,2367,2608
0.3652,2367,2608
0.3653,2367,2608
0.3654,2367,2608
0.3655,2367,2608
0.3656,2367,2608
0.3657,2367,2608
0.3658,2367,2608
0.3659,2367,2608
0.366,2367,2608
0.3661,2367,2608
0.3662,2367,2608
0.3663,2367,2608
0.3664,2367,2608
0.3665,2367,2608
0.3666,2367,2608
0.3667,2367,2608
0.3668,2367,2608
0.3669,2367,2608
0.367,2367,2608
0.3671,2367,2608
0.3672,2367,2608
0.3673,2367,2608
0.3674,2367,2608
0.3675,2367,2608
0.3676,2367,2608
0.3677,2367,2608
0.3678,2367,2608
0.3679,2367,2608
0.368,2367,2608
0.3681,2367,2608
0.3682,2367,2608
0.3683,2367,2608
0.3684,2367,2608
0.3685,2367,2608
0.3686,2367,2608
0.3687,2367,2608
0.3688,2367,2608
0.3689,2367,2608
0.369,2367,2608
0.3691,2367,2608
0.3692,2367,2608
0.3693,2367,2608
0.3694,2367,2608
0.3695,2367,2608
0.3696,2367,2608
0.3697,2367,2608
0.3698,2367,2608
0.3699,2367,2608
0.37,2367,2608
0.3701,2367,2608
0.3702,2367,2608
0.3703,2367,2608
0.3704,2367,2608
0.3705,2367,2608
0.3706,2367,2608
0.3707,2367,2608
0.3708,2367,2608
0.3709,2367,2608
0.371,2367,2608
0.3711,2367,2608
0.3712,2367,2608
0.3713,2367,2608
0.3714,2367,2608
0.3715,2367,2608
0.3716,2367,2608
0.3717,2367,2608
0.3718,2367,2608
0.3719,2367,2608
0.372,2367,2608
0.3721,2367,2608
0.3722,2367,2608
0.3723,2367,2608
0.3724,2367,2608
0.3725,2367,2608
0.3726,2367,2608
0.3727,2367,2608
0.3728,2367,2608
0.3729,2367,2608
0.373,2367,2608
0.3731,2367,2608
0.3732,2367,2608
0.3733,2367,2608
0.3734,2367,2608
0.3735,2367,2608
0.3736,2367,2608
0.3737,2367,2608
0.3738,2367,2608
0.3739,2367,2608
0.374,2367,2608
0.3741,2367,2608
0.3742,2367,2608
0.3743,2367,2608
0.3744,2367,2608
0.3745,2367,2608
0.3746,2367,2608
0.3747,2367,2608
0.3748,2367,2608
0.3749,2367,2608
0.375,2367,2608
0.3751,2367,2608
0.3752,2367,2608
0.3753,2367,2608
0.3754,2367,2608
0.3755,2367,2608
0.3756,2367,2608
0.3757,2367,2608
0.3758,2367,2608
0.3759,2367,2608
0.376,2367,2608
0.3761,2367,2608
0.3762,2367,2608
0.3763,2367,2608
0.3764,2367,2608
0.3765,2367,2608
0.3766,2367,2608
0.3767,2367,2608
0.3768,2367,2608
0.3769,2367,2608
0.377,2367,2608
0.3771,2367,2608
0.3772,2367,2608
0.3773,2367,2608
0.3774,2367,2608
0.3775,2367,2608
0.3776,2367,2608
0.3777,2367,2608
0.3778,2367,2608
0.3779,2367,2608
0.378,2367,2608
0.3781,2367,2608
0.3782,2367,2608
0.3783,2367,2608
0.3784,2367,2608
0.3785,2367,2608
0.3786,2367,2608
0.3787,2367,2608
0.3788,2367,2608
0.3789,2367,2608
0.379,2367,2608
0.3791,2367,2608
0.3792,2367,2608
0.3793,2367,2608
0.3794,2367,2608
0.3795,2367,2608
0.3796,2367,2608
0.3797,2367,2608
0.3798,2367,2608
0.3799,2367,2608
0.38,2367,2608
0.3801,2367,2608
0.3802,2367,2608
0.3803,2367,2608
0.3804,2367,2608
0.3805,2367,2608
0.3806,2367,2608
0.3807,2367,2608
0.3808,2367,2608
0.3809,2367,2608
0.381,2367,2608
0.3811,2367,2608
0.3812,2367,2608
0.3813,2367,2608
0.3814,2367,2608
0.3815,2367,2608
0.3816,2367,2608
0.3817,2367,2608
0.3818,2367,2608
0.3819,2367,2608
0.382,2367,2608
0.3821,2367,2608
0.3822,2367,2608
0.3823,2367,2608
0.3824,2367,2608
0.3825,2367,2608
0.3826,2367,2608
0.3827,2367,2608
0.3828,2367,2608
0.3829,2367,2608
0.383,2367,2608
0.3831,2367,2608
0.3832,2367,2608
0.3833,2367,2608
0.3834,2367,2608
0.3835,2367,2608
0.3836,2367,2608
0.3837,2367,2608
0.3838,2367,2608
0.3839,2367,2608
0.384,2367,2608
0.3841,2367,2608
0.3842,2367,2608
0.3843,2367,2608
0.3844,2367,2608
0.3845,2367,2608
0.3846,2367,2608
0.3847,2367,2608
0.3848,2367,2608
0.3849,2367,2608
0.385,2367,2608
0.3851,2367,2608
0.3852,2367,2608
0.3853,2367,2608
0.3854,2367,2608
0.3855,2367,2608
0.3856,2367,2608
0.3857,2367,2608
0.3858,2367,2608
0.3859,2367,2608
0.386,2367,2608
0.3861,2367,2608
0.3862,2367,2608
0.3863,2367,2608
0.3864,2367,2608
0.3865,2367,2608
0.3866,2367,2608
0.3867,2367,2608
0.3868,2367,2608
0.3869,2367,2608
0.387,2367,2608
0.3871,2367,2608
0.3872,2367,2608
0.3873,2367,2608
0.3874,2367,2608
0.3875,2367,2608
0.3876,2367,2608
0.3877,2367,2608
0.3878,2367,2608
0.3879,2367,2608
0.388,2367,2608
0.3881,2367,2608
0.3882,2367,2608
0.3883,2367,2608
0.3884,2367,2608
0.3885,2367,2608
0.3886,2367,2608
0.3887,2367,2608
0.3888,2367,2608
0.3889,2367,2608
0.389,2367,2608
0.3891,2367,2608
0.3892,2367,2608
0.3893,2367,2608
0.3894,2367,2608
0.3895,2367,2608
0.3896,2367,2608
0.3897,2367,2608
0.3898,2367,2608
0.3899,2367,2608
0.39,2367,2608
0.3901,2367,2608
0.3902,2367,2608
0.3903,2367,2608
0.3904,2367,2608
0.3905,2367,2608
0.3906,2367,2608
0.3907,2367,2608
0.3908,2367,2608
0.3909,2367,2608
0.391,2367,2608
0.3911,2367,2608
0.3912,2367,2608
0.3913,2367,2608
0.3914,2367,2608
0.3915,2367,2608
0.3916,2367,2608
0.3917,2367,2608
0.3918,2367,2608
0.3919,2367,2608
0.392,2367,2608
0.3921,2367,2608
0.3922,2367,2608
0.3923,2367,2608
0.3924,2367,2608
0.3925,2367,2608
0.3926,2367,2608
0.3927,2367,2608
0.3928,2367,2608
0.3929,2367,2608
0.393,2367,2608
0.3931,2367,2608
0.3932,2367,2608
0.3933,2367,2608
0.3934,2367,2608
0.3935,2367,2608
0.3936,2367,2608
0.3937,2367,2608
0.3938,2367,2608
0.3939,2367,2608
0.394,2367,2608
0.3941,2367,2608
0.3942,2367,2608
0.3943,2367,2608
0.3944,2367,2608
0.3945,2367,2608
0.3946,2367,2608
0.3947,2367,2608
0.3948,2367,2608
0.3949,2367,2608
0.395,2367,2608
0.3951,2367,2608
0.3952,2367,2608
0.3953,2367,2608
0.3954,2367,2608
0.3955,2367,2608
0.3956,2367,2608
0.3957,2367,2608
0.3958,2367,2608
0.3959,2367,2608
0.396,2367,2608
0.3961,2367,2608
0.3962,2367,2608
0.3963,2367,2608
0.3964,2367,2608
0.3965,2367,2608
0.3966,2367,2608
0.3967,2367,2608
0.3968,2367,2608
0.3969,2367,2608
0.397,2367,2608
0.3971,2367,2608
0.3972,2367,2608
0.3973,2367,2608
0.3974,2367,2608
0.3975,2367,2608
0.3976,2367,2608
0.3977,2367,2608
0.3978,2367,2608
0.3979,2367,2608
0.398,2367,2608
0.3981,2367,2608
0.3982,2367,2608
0.3983,2367,2608
0.3984,2367,2608
0.3985,2367,2608
0.3986,2367,2608
0.3987,2367,2608
0.3988,2367,2608
0.3989,2367,2608
0.399,2367,2608
0.3991,2367,2608
0.3992,2367,2608
0.3993,2367,2608
0.3994,2367,2608
0.3995,2367,2608
0.3996,2367,2608
0.3997,2367,2608
0.3998,2367,2608
0.3999,2367,2608
0.4,2756,2679
0.4001,2756,2679
0.4002,2756,2679
0.4003,2756,2679
0.4004,2756,2679
0.4005,2756,2679
0.4006,2756,2679
0.4007,2756,2679
0.4008,2756,2679
0.4009,2756,2679
0.401,2756,2679
0.4011,2756,2679
0.4012,2756,2679
0.4013,2756,2679
0.4014,2756,2679
0.4015,2756,2679
0.4016,2756,2679
0.4017,2756,2679
0.4018,2756,2679
0.4019,2756,2679
0.402,2756,2679
0.4021,2756,2679
0.4022,2756,2679
0.4023,2756,2679
0.4024,2756,2679
0.4025,2756,2679
0.4026,2756,2679
0.4027,2756,2679
0.4028,2756,2679
0.4029,2756,2679
0.403,2756,2679
0.4031,2756,2679
0.4032,2756,2679
0.4033,2756,2679
0.4034,2756,2679
0.4035,2756,2679
0.4036,2756,2679
0.4037,2756,2679
0.4038,2756,2679
0.4039,2756,2679
0.404,2756,2679
0.4041,2756,2679
0.4042,2756,2679
0.4043,2756,2679
0.4044,2756,2679
0.4045,2756,2679
0.4046,2756,2679
0.4047,2756,2679
0.4048,2756,2679
0.4049,2756,2679
0.405,2756,2679
0.4051,2756,2679
0.4052,2756,2679
0.4053,2756,2679
0.4054,2756,2679
0.4055,2756,2679
0.4056,2756,2679
0.4057,2756,2679
0.4058,2756,2679
0.4059,2756,2679
0.406,2756,2679
0.4061,2756,2679
0.4062,2756,2679
0.4063,2756,2679
0.4064,2756,2679
0.4065,2756,2679
0.4066,2756,2679
0.4067,2756,2679
0.4068,2756,2679
0.4069,2756,2679
0.407,2756,2679
0.4071,2756,2679
0.4072,2756,2679
0.4073,2756,2679
0.4074,2756,2679
0.4075,2756,2679
0.4076,2756,2679
0.4077,2756,2679
0.4078,2756,2679
0.4079,2756,2679
0.408,2756,2679
0.4081,2756,2679
0.4082,2756,2679
0.4083,2756,2679
0.4084,2756,2679
0.4085,2756,2679
0.4086,2756,2679
0.4087,2756,2679
0.4088,2756,2679
0.4089,2756,2679
0.409,2756,2679
0.4091,2756,2679
0.4092,2756,2679
0.4093,2756,2679
0.4094,2756,2679
0.4095,2756,2679
0.4096,2756,2679
0.4097,2756,2679
0.4098,2756,2679
0.4099,2756,2679
0.41,2756,2679
0.4101,2756,2679
0.4102,2756,2679
0.4103,2756,2679
0.4104,2756,2679
0.4105,2756,2679
0.4106,2756,2679
0.4107,2756,2679
0.4108,2756,2679
0.4109,2756,2679
0.411,2756,2679
0.4111,2756,2679
0.4112,2756,2679
0.4113,2756,2679
0.4114,2756,2679
0.4115,2756,2679
0.4116,2756,2679
0.4117,2756,2679
0.4118,2756,2679
0.4119,2756,2679
0.412,2756,2679
0.4121,2756,2679
0.4122,2756,2679
0.4123,2756,2679
0.4124,2756,2679
0.4125,2756,2679
0.4126,2756,2679
0.4127,2756,2679
0.4128,2756,2679
0.4129,2756,2679
0.413,2756,2679
0.4131,2756,2679
0.4132,2756,2679
0.4133,2756,2679
0.4134,2756,2679
0.4135,2756,2679
0.4136,2756,2679
0.4137,2756,2679
0.4138,2756,2679
0.4139,2756,2679
0.414,2756,2679
0.4141,2756,2679
0.4142,2756,2679
0.4143,2756,2679
0.4144,2756,2679
0.4145,2756,2679
0.4146,2756,2679
0.4147,2756,2679
0.4148,2756,2679
0.4149,2756,2679
0.415,2756,2679
0.4151,2756,2679
0.4152,2756,2679
0.4153,2756,2679
0.4154,2756,2679
0.4155,2756,2679
0.4156,2756,2679
0.4157,2756,2679
0.4158,2756,2679
0.4159,2756,2679
0.416,2756,2679
0.4161,2756,2679
0.4162,2756,2679
0.4163,2756,2679
0.4164,2756,2679
0.4165,2756,2679
0.4166,2756,2679
0.4167,2756,2679
0.4168,2756,2679
0.4169,2756,2679
0.417,2756,2679
0.4171,2756,2679
0.4172,2756,2679
0.4173,2756,2679
0.4174,2756,2679
0.4175,2756,2679
0.4176,2756,2679
0.4177,2756,2679
0.4178,2756,2679
0.4179,2756,2679
0.418,2756,2679
0.4181,2756,2679
0.4182,2756,2679
0.4183,2756,2679
0.4184,2756,2679
0.4185,2756,2679
0.4186,2756,2679
0.4187,2756,2679
0.4188,2756,2679
0.4189,2756,2679
0.419,2756,2679
0.4191,2756,2679
0.4192,2756,2679
0.4193,2756,2679
0.4194,2756,2679
0.4195,2756,2679
0.4196,2756,2679
0.4197,2756,2679
0.4198,2756,2679
0.4199,2756,2679
0.42,2756,2679
0.4201,2756,2679
0.4202,2756,2679
0.4203,2756,2679
0.4204,2756,2679
0.4205,2756,2679
0.4206,2756,2679
0.4207,2756,2679
0.4208,2756,2679
0.4209,2756,2679
0.421,2756,2679
0.4211,2756,2679
0.4212,2756,2679
0.4213,2756,2679
0.4214,2756,2679
0.4215,2756,2679
0.4216,2756,2679
0.4217,2756,2679
0.4218,2756,2679
0.4219,2756,2679
0.422,2756,2679
0.4221,2756,2679
0.4222,2756,2679
0.4223,2756,2679
0.4224,2756,2679
0.4225,2756,2679
0.4226,2756,2679
0.4227,2756,2679
0.4228,2756,2679
0.4229,2756,2679
0.423,2756,2679
0.4231,2756,2679
0.4232,2756,2679
0.4233,2756,2679
0.4234,2756,2679
0.4235,2756,2679
0.4236,2756,2679
0.4237,2756,2679
0.4238,2756,2679
0.4239,2756,2679
0.424,2756,2679
0.4241,2756,2679
0.4242,2756,2679
0.4243,2756,2679
0.4244,2756,2679
0.4245,2756,2679
0.4246,2756,2679
0.4247,2756,2679
0.4248,2756,2679
0.4249,2756,2679
0.425,2756,2679
0.4251,2756,2679
0.4252,2756,2679
0.4253,2756,2679
0.4254,2756,2679
0.4255,2756,2679
0.4256,2756,2679
0.4257,2756,2679
0.4258,2756,2679
0.4259,2756,2679
0.426,2756,2679
0.4261,2756,2679
0.4262,2756,2679
0.4263,2756,2679
0.4264,2756,2679
0.4265,2756,2679
0.4266,2756,2679
0.4267,2756,2679
0.4268,2756,2679
0.4269,2756,2679
0.427,2756,2679
0.4271,2756,2679
0.4272,2756,2679
0.4273,2756,2679
0.4274,2756,2679
0.4275,2756,2679
0.4276,2756,2679
0.4277,2756,2679
0.4278,2756,2679
0.4279,2756,2679
0.428,2756,2679
0.4281,2756,2679
0.4282,2756,2679
